"","experiment","value","method","replicate","Beta_SSE","test_R2","test_SSE","test_SST"
"4826","R2",0.6,"glmnet",32,294.096301024202,0.496204923294117,1909698.53624765,3790625.64234334
"4827","R2",0.6,"glmnet",33,288.468240086032,0.499968344412538,1898033.18230871,3795826.04641062
"4828","R2",0.6,"glmnet",34,303.820435863378,0.495894389231584,1915079.34474119,3798964.54995216
"4829","R2",0.6,"glmnet",35,284.762582456082,0.497175360415314,1903956.03131834,3786520.9487167
"4830","R2",0.6,"glmnet",36,283.367564418169,0.495688494704356,1868427.48309048,3704907.5094869
"4831","R2",0.6,"glmnet",37,291.375120501118,0.49152098764526,1904646.41403589,3745771.93504128
"4832","R2",0.6,"glmnet",38,271.853646329409,0.501609700475735,1867377.57580456,3746817.65994855
"4833","R2",0.6,"glmnet",39,280.277996408712,0.501847330204141,1860743.36806254,3735287.35442704
"4834","R2",0.6,"glmnet",4,265.711907199626,0.507913495194677,1854520.39242653,3768687.76996883
"4835","R2",0.6,"glmnet",40,287.397726433346,0.493726685329133,1891538.34396968,3736199.97174725
"4836","R2",0.6,"glmnet",41,284.546493762863,0.496565390580421,1882959.24175585,3740226.05225087
"4837","R2",0.6,"glmnet",42,296.942244785754,0.494321553930359,1879101.20775353,3716000.20202313
"4838","R2",0.6,"glmnet",43,252.871929420534,0.506696268546458,1834615.84426827,3719039.0570582
"4839","R2",0.6,"glmnet",44,278.783237033351,0.501644529957796,1883266.00997041,3778961.24991047
"4840","R2",0.6,"glmnet",45,284.434479498259,0.50074074566544,1877975.12855359,3761522.9207051
"4841","R2",0.6,"glmnet",46,283.134409314896,0.497814791309932,1894866.66163615,3773242.67789336
"4842","R2",0.6,"glmnet",47,294.003296949813,0.497271394906408,1903177.00496901,3785694.67837364
"4843","R2",0.6,"glmnet",48,284.705467399263,0.496002058035772,1872979.70678675,3716244.75188768
"4844","R2",0.6,"glmnet",49,273.697669806789,0.503703262513221,1842592.58716157,3712683.25577227
"4845","R2",0.6,"glmnet",5,270.215900062674,0.501661420243043,1867442.3834023,3747336.5684693
"4846","R2",0.6,"glmnet",50,290.715891278746,0.498320431968278,1882912.79476978,3753218.01953616
"4847","R2",0.6,"glmnet",6,267.098931070806,0.501147679918229,1872712.92353711,3754042.72597177
"4848","R2",0.6,"glmnet",7,276.960308406922,0.499868862010432,1865391.36243125,3729804.48673875
"4849","R2",0.6,"glmnet",8,288.890790400631,0.496876416258808,1906226.86804106,3788784.56435393
"4850","R2",0.6,"glmnet",9,279.346616755115,0.499277258933892,1894928.03603784,3784385.8100059
"4851","R2",0.6,"MultiLORS",1,158.836235222383,0.550643680847806,1690271.65637074,3761539.7499245
"4852","R2",0.6,"MultiLORS",10,154.385131483368,0.552166311594775,1681003.19301302,3753632.73584714
"4853","R2",0.6,"MultiLORS",11,154.092274188161,0.549747486974104,1685548.9566584,3743563.68458837
"4854","R2",0.6,"MultiLORS",12,157.812142793074,0.550794035983503,1701524.09883352,3787848.41505585
"4855","R2",0.6,"MultiLORS",13,152.686251164246,0.553381623385662,1688008.53630277,3779532.20174009
"4856","R2",0.6,"MultiLORS",14,153.693792900375,0.550892988880265,1673611.81494998,3726532.37093149
"4857","R2",0.6,"MultiLORS",15,160.263498410126,0.5487701995576,1702087.86102233,3772108.71124547
"4858","R2",0.6,"MultiLORS",16,152.716845737447,0.550649648194128,1676223.93783195,3730327.41845078
"4859","R2",0.6,"MultiLORS",17,156.67187726748,0.554423367083212,1671873.72401388,3752157.54261984
"4860","R2",0.6,"MultiLORS",18,160.934603684131,0.549468685364779,1689620.88424537,3750285.11750265
"4861","R2",0.6,"MultiLORS",19,147.893121789464,0.550570959213014,1687004.90894723,3753662.43799721
"4862","R2",0.6,"MultiLORS",2,151.855350711823,0.551581732540253,1701739.30613116,3794982.11741322
"4863","R2",0.6,"MultiLORS",20,151.55913385329,0.55090508424373,1677213.44350285,3734652.48583017
"4864","R2",0.6,"MultiLORS",21,144.510135522023,0.553694800134342,1670908.67940159,3743870.06896749
"4865","R2",0.6,"MultiLORS",22,158.655490117402,0.549979989808458,1676092.09140149,3724483.4750528
"4866","R2",0.6,"MultiLORS",23,151.303739474765,0.553410196916809,1705580.77805744,3819121.63305647
"4867","R2",0.6,"MultiLORS",24,159.966964298792,0.549548858960859,1690203.83456192,3752246.76013209
"4868","R2",0.6,"MultiLORS",25,163.172120233975,0.549403889815522,1675871.61228348,3719232.31116523
"4869","R2",0.6,"MultiLORS",26,168.373943308177,0.545041133289675,1709562.91085647,3757620.8223346
"4870","R2",0.6,"MultiLORS",27,165.106577509292,0.548721675903388,1689691.86056538,3744234.47868425
"4871","R2",0.6,"MultiLORS",28,150.607862552136,0.553122996481149,1691756.86980556,3785732.66577634
"4872","R2",0.6,"MultiLORS",29,152.156601457985,0.555197945305256,1678325.03464702,3773195.32797305
"4873","R2",0.6,"MultiLORS",3,153.465945217562,0.550098173049903,1684122.86112531,3743311.89660207
"4874","R2",0.6,"MultiLORS",30,154.554632098725,0.552464369495011,1681505.29416365,3757254.57270581
"4875","R2",0.6,"MultiLORS",31,166.686092057882,0.548680369394594,1701084.60967389,3769134.98620043
"4876","R2",0.6,"MultiLORS",32,165.213236653512,0.549055377779131,1709362.24826725,3790625.64234334
"4877","R2",0.6,"MultiLORS",33,164.291249324626,0.549570099711138,1709753.5475986,3795826.04641062
"4878","R2",0.6,"MultiLORS",34,165.273155778992,0.551646060780557,1703280.72092607,3798964.54995216
"4879","R2",0.6,"MultiLORS",35,163.480544387633,0.549502049175044,1705819.92815264,3786520.9487167
"4880","R2",0.6,"MultiLORS",36,164.008388912214,0.548045556873492,1674449.41028537,3704907.5094869
"4881","R2",0.6,"MultiLORS",37,160.055820524917,0.551755012607994,1679023.49379591,3745771.93504128
"4882","R2",0.6,"MultiLORS",38,147.358741763023,0.55208532862502,1678254.60085783,3746817.65994855
"4883","R2",0.6,"MultiLORS",39,153.612257096581,0.554551909703309,1663876.6187389,3735287.35442704
"4884","R2",0.6,"MultiLORS",4,156.200583412737,0.553503675168634,1682705.238728,3768687.76996883
"4885","R2",0.6,"MultiLORS",40,158.269444878421,0.549071781192569,1684757.99836836,3736199.97174725
"4886","R2",0.6,"MultiLORS",41,159.15877809238,0.548410753126352,1689045.86607317,3740226.05225087
"4887","R2",0.6,"MultiLORS",42,155.331137377904,0.553457101596483,1659353.50067946,3716000.20202313
"4888","R2",0.6,"MultiLORS",43,142.425539851822,0.553759592800577,1659585.50321221,3719039.0570582
"4889","R2",0.6,"MultiLORS",44,154.816851097059,0.552216139560345,1692157.85693678,3778961.24991047
"4890","R2",0.6,"MultiLORS",45,160.213008356959,0.552667131250272,1682652.83898687,3761522.9207051
"4891","R2",0.6,"MultiLORS",46,154.852022013307,0.549918731218352,1698265.85188731,3773242.67789336
"4892","R2",0.6,"MultiLORS",47,153.752130094526,0.553588723755192,1689976.79284595,3785694.67837364
"4893","R2",0.6,"MultiLORS",48,161.523356158994,0.54890865743892,1676365.83441458,3716244.75188768
"4894","R2",0.6,"MultiLORS",49,147.97886199138,0.553602244257289,1657333.47316028,3712683.25577227
"4895","R2",0.6,"MultiLORS",5,155.231966099712,0.550461499657692,1684572.06126758,3747336.5684693
"4896","R2",0.6,"MultiLORS",50,165.696266393731,0.547540078520962,1698180.73041304,3753218.01953616
"4897","R2",0.6,"MultiLORS",6,150.76651343943,0.549949988821171,1689506.9707894,3754042.72597177
"4898","R2",0.6,"MultiLORS",7,158.473314442837,0.550075417051325,1678130.72817603,3729804.48673875
"4899","R2",0.6,"MultiLORS",8,157.720021165173,0.551163112585207,1700546.27094983,3788784.56435393
"4900","R2",0.6,"MultiLORS",9,154.91359881374,0.551793602392875,1696185.93105827,3784385.8100059
"4901","R2",0.6,"ORC_ALL_glmnet",1,143.956358393656,0.560349551688678,1652130.05459165,3757826.38443202
"4902","R2",0.6,"ORC_ALL_glmnet",10,132.928039194187,0.561844281757317,1641990.18716754,3747503.72710665
"4903","R2",0.6,"ORC_ALL_glmnet",11,136.481705392186,0.559802154632963,1645344.62627236,3737738.93622872
"4904","R2",0.6,"ORC_ALL_glmnet",12,137.997384979953,0.561557545255081,1658798.95569169,3783390.35770785
"4905","R2",0.6,"ORC_ALL_glmnet",13,136.99867697841,0.562132231625812,1651289.66606765,3771206.25297203
"4906","R2",0.6,"ORC_ALL_glmnet",14,134.649605522056,0.563099837611795,1626257.4713078,3722263.3711516
"4907","R2",0.6,"ORC_ALL_glmnet",15,135.830898371111,0.560037797621758,1657569.07555019,3767526.08880967
"4908","R2",0.6,"ORC_ALL_glmnet",16,128.823449739961,0.563201244443415,1627679.16833946,3726382.33885399
"4909","R2",0.6,"ORC_ALL_glmnet",17,133.302965535427,0.561941563753267,1639751.4905197,3743225.45770155
"4910","R2",0.6,"ORC_ALL_glmnet",18,135.962742425408,0.56068833631178,1644439.09474491,3743217.4710298
"4911","R2",0.6,"ORC_ALL_glmnet",19,132.975706187327,0.558362889220274,1656141.8647054,3750006.1119896
"4912","R2",0.6,"ORC_ALL_glmnet",2,132.587417357855,0.561456334062312,1659932.05795309,3785100.97598569
"4913","R2",0.6,"ORC_ALL_glmnet",20,135.051808198442,0.55979436379655,1642637.56681296,3731523.25122384
"4914","R2",0.6,"ORC_ALL_glmnet",21,134.011054799342,0.560147172794087,1645262.56276891,3740484.22791811
"4915","R2",0.6,"ORC_ALL_glmnet",22,138.813888058661,0.560799227619713,1634092.72082683,3720605.29850782
"4916","R2",0.6,"ORC_ALL_glmnet",23,134.799651713636,0.562258115566898,1668514.02244024,3811638.96299539
"4917","R2",0.6,"ORC_ALL_glmnet",24,136.303671264642,0.559318117818364,1652697.33868482,3750318.32600649
"4918","R2",0.6,"ORC_ALL_glmnet",25,140.715586486641,0.559644036156659,1635315.29497152,3713621.31830532
"4919","R2",0.6,"ORC_ALL_glmnet",26,132.873397049765,0.560020365362732,1649571.82734102,3749200.41174399
"4920","R2",0.6,"ORC_ALL_glmnet",27,142.97054092894,0.560428220312246,1643417.08472948,3738677.41440742
"4921","R2",0.6,"ORC_ALL_glmnet",28,137.069784369659,0.558969177929884,1667788.21080933,3781568.3787837
"4922","R2",0.6,"ORC_ALL_glmnet",29,138.986387792708,0.563657815951266,1645195.45403415,3770424.94211469
"4923","R2",0.6,"ORC_ALL_glmnet",3,129.913969102542,0.559145280009994,1648623.56757482,3739607.3872413
"4924","R2",0.6,"ORC_ALL_glmnet",30,141.012104951596,0.559745069331345,1651317.29258589,3750820.66673935
"4925","R2",0.6,"ORC_ALL_glmnet",31,135.412168233247,0.561276160898788,1651127.59534449,3763478.17963816
"4926","R2",0.6,"ORC_ALL_glmnet",32,135.281206635568,0.561153896148274,1660106.20625834,3782889.24451575
"4927","R2",0.6,"ORC_ALL_glmnet",33,135.296499238294,0.562950490678575,1657537.28864504,3792561.83405532
"4928","R2",0.6,"ORC_ALL_glmnet",34,139.156143355887,0.563320516549455,1655395.66089251,3790871.16209797
"4929","R2",0.6,"ORC_ALL_glmnet",35,130.144569525946,0.56254670886504,1653999.23077818,3780973.33886078
"4930","R2",0.6,"ORC_ALL_glmnet",36,135.535882572303,0.560897512679934,1624286.36055332,3699105.35115998
"4931","R2",0.6,"ORC_ALL_glmnet",37,132.830216196374,0.564020712924406,1631419.82427117,3741966.35627854
"4932","R2",0.6,"ORC_ALL_glmnet",38,128.339461197623,0.563656699019278,1632046.84031607,3740281.64669401
"4933","R2",0.6,"ORC_ALL_glmnet",39,133.681377757921,0.562918090769704,1631170.47843954,3731956.05673097
"4934","R2",0.6,"ORC_ALL_glmnet",4,129.522513908886,0.563436349601955,1642939.22577413,3763344.07199534
"4935","R2",0.6,"ORC_ALL_glmnet",40,130.621627580062,0.560811342212666,1639066.91842508,3732033.80679916
"4936","R2",0.6,"ORC_ALL_glmnet",41,129.102330313396,0.561287739859738,1638407.26811122,3734582.81650802
"4937","R2",0.6,"ORC_ALL_glmnet",42,133.603575825463,0.563867712644612,1619244.28198824,3712736.54561781
"4938","R2",0.6,"ORC_ALL_glmnet",43,130.648675652497,0.561497849150892,1628499.68712826,3713778.10570566
"4939","R2",0.6,"ORC_ALL_glmnet",44,131.381959175608,0.561620594272157,1653724.8717707,3772359.85578523
"4940","R2",0.6,"ORC_ALL_glmnet",45,132.155820064186,0.563982340285792,1637598.7758227,3755808.37000062
"4941","R2",0.6,"ORC_ALL_glmnet",46,130.913094908376,0.56242402244109,1648932.221367,3768333.51448094
"4942","R2",0.6,"ORC_ALL_glmnet",47,134.041907340893,0.564191931143807,1646026.38372418,3776952.51959029
"4943","R2",0.6,"ORC_ALL_glmnet",48,131.240289440994,0.562175601347084,1625097.40984226,3711756.16261294
"4944","R2",0.6,"ORC_ALL_glmnet",49,134.168243213359,0.560725326574496,1629142.99662215,3708711.41720498
"4945","R2",0.6,"ORC_ALL_glmnet",5,140.180508036599,0.559213292202859,1648996.24283024,3741029.8760396
"4946","R2",0.6,"ORC_ALL_glmnet",50,136.500495877681,0.560248137438239,1648094.53339376,3747782.95148732
"4947","R2",0.6,"ORC_ALL_glmnet",6,131.393463298343,0.559405404703411,1651838.16919842,3749111.28468671
"4948","R2",0.6,"ORC_ALL_glmnet",7,140.806412265179,0.559584742951647,1640669.55728672,3725278.65697121
"4949","R2",0.6,"ORC_ALL_glmnet",8,135.464862570114,0.561699143639366,1658072.84939322,3782955.9886348
"4950","R2",0.6,"ORC_ALL_glmnet",9,129.93171606274,0.562281193242963,1654023.26885086,3778734.75692114
"4951","R2",0.6,"ORC_ALL_MultiLORS",1,40.0075249857793,0.588837604597608,1545076.89772938,3757826.38443202
"4952","R2",0.6,"ORC_ALL_MultiLORS",10,40.0121405282688,0.58994297650134,1536690.22388749,3747503.72710665
"4953","R2",0.6,"ORC_ALL_MultiLORS",11,39.3933900682629,0.588689821874497,1537370.06764686,3737738.93622872
"4954","R2",0.6,"ORC_ALL_MultiLORS",12,39.1690489533568,0.59090590509823,1547762.65404658,3783390.35770785
"4955","R2",0.6,"ORC_ALL_MultiLORS",13,39.6677233615978,0.589938840860597,1546425.20744748,3771206.25297203
"4956","R2",0.6,"ORC_ALL_MultiLORS",14,38.897232870646,0.591303811715169,1521274.85158191,3722263.3711516
"4957","R2",0.6,"ORC_ALL_MultiLORS",15,40.5845668082509,0.589186121201829,1547752.00601721,3767526.08880967
"4958","R2",0.6,"ORC_ALL_MultiLORS",16,36.8609662339218,0.591193588251439,1523368.99275011,3726382.33885399
"4959","R2",0.6,"ORC_ALL_MultiLORS",17,41.9098644557047,0.589911006297861,1535055.56114906,3743225.45770155
"4960","R2",0.6,"ORC_ALL_MultiLORS",18,39.2258096625839,0.59022596975675,1533873.30918083,3743217.4710298
"4961","R2",0.6,"ORC_ALL_MultiLORS",19,37.2176247312401,0.587286235816071,1547679.13819197,3750006.1119896
"4962","R2",0.6,"ORC_ALL_MultiLORS",2,40.3727028662046,0.590364843886243,1550510.42920424,3785100.97598569
"4963","R2",0.6,"ORC_ALL_MultiLORS",20,40.392756362138,0.58824975153403,1536455.62584796,3731523.25122384
"4964","R2",0.6,"ORC_ALL_MultiLORS",21,40.4977558514855,0.588482487100839,1539274.7665114,3740484.22791811
"4965","R2",0.6,"ORC_ALL_MultiLORS",22,39.1780481823572,0.59176713769058,1518873.35053344,3720605.29850782
"4966","R2",0.6,"ORC_ALL_MultiLORS",23,41.0026753310962,0.589886191061819,1563205.77341122,3811638.96299539
"4967","R2",0.6,"ORC_ALL_MultiLORS",24,41.5945233986016,0.587646352307645,1546457.44173626,3750318.32600649
"4968","R2",0.6,"ORC_ALL_MultiLORS",25,39.3419016921037,0.589395197136228,1524830.74931346,3713621.31830532
"4969","R2",0.6,"ORC_ALL_MultiLORS",26,38.8798919760757,0.587671805398666,1545901.03697298,3749200.41174399
"4970","R2",0.6,"ORC_ALL_MultiLORS",27,42.2978254253361,0.588919791089832,1536896.29256233,3738677.41440742
"4971","R2",0.6,"ORC_ALL_MultiLORS",28,42.1346594719075,0.587841100827624,1558607.06014456,3781568.3787837
"4972","R2",0.6,"ORC_ALL_MultiLORS",29,40.9442196398369,0.593081515268122,1534255.60424059,3770424.94211469
"4973","R2",0.6,"ORC_ALL_MultiLORS",3,39.2564563103694,0.586341383179196,1546920.81925909,3739607.3872413
"4974","R2",0.6,"ORC_ALL_MultiLORS",30,39.8996025066124,0.589410257993551,1540048.48986897,3750820.66673935
"4975","R2",0.6,"ORC_ALL_MultiLORS",31,37.3113359627441,0.589057221569699,1546574.17970232,3763478.17963816
"4976","R2",0.6,"ORC_ALL_MultiLORS",32,40.1048934585762,0.589886251548509,1551414.88804518,3782889.24451575
"4977","R2",0.6,"ORC_ALL_MultiLORS",33,40.3969779151944,0.59014527548885,1554399.38568825,3792561.83405532
"4978","R2",0.6,"ORC_ALL_MultiLORS",34,41.6349420308504,0.592343945729261,1545371.58018959,3790871.16209797
"4979","R2",0.6,"ORC_ALL_MultiLORS",35,39.5348360772542,0.590098659202218,1549826.0411197,3780973.33886078
"4980","R2",0.6,"ORC_ALL_MultiLORS",36,40.5195205159227,0.590716508200113,1513982.7546584,3699105.35115998
"4981","R2",0.6,"ORC_ALL_MultiLORS",37,38.9014916445559,0.591056013368986,1530254.63957567,3741966.35627854
"4982","R2",0.6,"ORC_ALL_MultiLORS",38,36.8300159712779,0.590934906685265,1530018.66082827,3740281.64669401
"4983","R2",0.6,"ORC_ALL_MultiLORS",39,40.3857524313431,0.591671084386175,1523865.56976341,3731956.05673097
"4984","R2",0.6,"ORC_ALL_MultiLORS",4,39.0529184300114,0.591300016064283,1538078.66176907,3763344.07199534
"4985","R2",0.6,"ORC_ALL_MultiLORS",40,39.1198093667096,0.588756206710071,1534775.73939434,3732033.80679916
"4986","R2",0.6,"ORC_ALL_MultiLORS",41,38.9211095108187,0.588881693291806,1535355.36378429,3734582.81650802
"4987","R2",0.6,"ORC_ALL_MultiLORS",42,38.2896951671239,0.591882258344786,1515233.65435832,3712736.54561781
"4988","R2",0.6,"ORC_ALL_MultiLORS",43,38.2544985144939,0.589335729410344,1525115.97691145,3713778.10570566
"4989","R2",0.6,"ORC_ALL_MultiLORS",44,39.4409525377089,0.589526587171657,1548453.4244208,3772359.85578523
"4990","R2",0.6,"ORC_ALL_MultiLORS",45,39.4049472845237,0.592179760290678,1531694.66975593,3755808.37000062
"4991","R2",0.6,"ORC_ALL_MultiLORS",46,39.2239311547168,0.590376310682586,1543598.67678014,3768333.51448094
"4992","R2",0.6,"ORC_ALL_MultiLORS",47,39.1240310965098,0.592520567664771,1539030.46863976,3776952.51959029
"4993","R2",0.6,"ORC_ALL_MultiLORS",48,37.9342264695167,0.589966968777413,1521942.6305153,3711756.16261294
"4994","R2",0.6,"ORC_ALL_MultiLORS",49,40.1422072697276,0.588693199994273,1525418.22515529,3708711.41720498
"4995","R2",0.6,"ORC_ALL_MultiLORS",5,42.6096664814017,0.588099579267842,1540931.77991228,3741029.8760396
"4996","R2",0.6,"ORC_ALL_MultiLORS",50,40.8899075688019,0.588832893082654,1540965.07351719,3747782.95148732
"4997","R2",0.6,"ORC_ALL_MultiLORS",6,39.9314555413776,0.588054742490444,1544428.61360225,3749111.28468671
"4998","R2",0.6,"ORC_ALL_MultiLORS",7,41.8794597358299,0.589043467892674,1530927.59800232,3725278.65697121
"4999","R2",0.6,"ORC_ALL_MultiLORS",8,41.1867887435281,0.591404690333459,1545698.07363113,3782955.9886348
"5000","R2",0.6,"ORC_ALL_MultiLORS",9,40.887231417557,0.588616705427787,1554508.35361675,3778734.75692114
"5001","R2",0.6,"ORC_L_ALL_glmnet",1,30.2111192934074,0.591692122568435,1534290.8666565,3757681.2779314
"5002","R2",0.6,"ORC_L_ALL_glmnet",10,30.8372255446119,0.592345526811368,1527540.51420558,3747145.22879465
"5003","R2",0.6,"ORC_L_ALL_glmnet",11,30.0171114345102,0.591095744151469,1528229.39375874,3737377.08008801
"5004","R2",0.6,"ORC_L_ALL_glmnet",12,30.5862910270404,0.593279554895146,1538398.76706605,3782447.58920208
"5005","R2",0.6,"ORC_L_ALL_glmnet",13,31.0909283457021,0.592289393904606,1537085.70722216,3770041.01498043
"5006","R2",0.6,"ORC_L_ALL_glmnet",14,28.5910226824515,0.593640954263786,1512313.08910544,3721617.8770317
"5007","R2",0.6,"ORC_L_ALL_glmnet",15,30.5058010772778,0.591807780980553,1537602.25269834,3766858.31099855
"5008","R2",0.6,"ORC_L_ALL_glmnet",16,28.6022604390731,0.593719068183675,1513616.34621428,3725541.19005165
"5009","R2",0.6,"ORC_L_ALL_glmnet",17,31.0148258577556,0.592469723970109,1524631.56128706,3741149.18807955
"5010","R2",0.6,"ORC_L_ALL_glmnet",18,29.6492944912128,0.592929816160195,1523527.30668601,3742664.94370801
"5011","R2",0.6,"ORC_L_ALL_glmnet",19,30.1387911425593,0.589544307778288,1538962.17839923,3749399.0400502
"5012","R2",0.6,"ORC_L_ALL_glmnet",2,30.4047612403111,0.592828510713536,1540256.81537838,3782820.88973753
"5013","R2",0.6,"ORC_L_ALL_glmnet",20,30.2304369072245,0.590467989643386,1527878.65707155,3730791.77801291
"5014","R2",0.6,"ORC_L_ALL_glmnet",21,29.2899932992332,0.591159220362866,1529151.35373785,3740212.4002773
"5015","R2",0.6,"ORC_L_ALL_glmnet",22,28.4704935517931,0.594308710565656,1509361.47471895,3720468.03574082
"5016","R2",0.6,"ORC_L_ALL_glmnet",23,30.816695167856,0.592228694881296,1554179.26770991,3811399.3020119
"5017","R2",0.6,"ORC_L_ALL_glmnet",24,30.4236274693908,0.590291757786852,1536054.44887496,3749142.1714573
